,troll,label_from_liar_liar_copy
2444,0.6087239803838883,pants-fire
2445,0.6595290942709647,barely-true
2446,0.6426677899807451,barely-true
2447,0.6014075598355344,barely-true
2448,0.6584373353830482,barely-true
2449,0.6197053968939521,half-true
2450,0.6377834511028868,pants-fire
2451,0.6971400312302167,false
2452,0.6368750085742211,false
2453,0.6355463508003031,pants-fire
2454,0.6520999884370858,mostly-true
2455,0.6318025501108524,false
2456,0.634151248432655,true
2457,0.599477327431707,pants-fire
2458,0.6531507320179653,mostly-true
2459,0.6246040551035675,false
2460,0.6817676530127732,mostly-true
2461,0.6484261811326677,barely-true
2462,0.5913187277911961,pants-fire
2463,0.6687887056646125,true
2464,0.6737024617037448,mostly-true
2465,0.654600698781275,false
2466,0.6011663084459151,barely-true
2467,0.6359313046387071,barely-true
2468,0.6327246183554799,mostly-true
2469,0.6577140833888168,half-true
2470,0.5944758802137714,half-true
2471,0.675299829974869,mostly-true
2472,0.6756289974394845,mostly-true
2473,0.6082112020791065,barely-true
2474,0.621658990837144,false
2475,0.6338039103969682,false
2476,0.6305262874727003,false
2477,0.6632756919167466,barely-true
2478,0.6216503433057491,mostly-true
2479,0.6277797420871929,pants-fire
2480,0.7031794019197533,half-true
2481,0.605663228382635,half-true
2482,0.5936780545016039,false
2483,0.6573684763155363,true
2484,0.6530719133204449,false
2485,0.675495154945739,half-true
2486,0.6418102162271322,false
2487,0.6660727842218842,false
2488,0.6450508406425176,barely-true
2489,0.5990182308186943,half-true
2490,0.6539067162562673,pants-fire
2491,0.6434225382633996,true
2492,0.6519432990548715,half-true
2493,0.6695833259044424,half-true
2494,0.6614131090117067,mostly-true
2495,0.6244530910906853,mostly-true
2496,0.6013980517699539,mostly-true
2497,0.6812385317043748,mostly-true
2498,0.6632216665845714,mostly-true
2499,0.643886103904423,true
2500,0.5738594703431105,mostly-true
2501,0.6391891761905215,barely-true
2502,0.6760428751653615,mostly-true
2503,0.6180605415208492,mostly-true
2504,0.6398066075662675,true
2505,0.6377034292343156,mostly-true
2506,0.6446414678059408,false
2507,0.6602388602993154,mostly-true
2508,0.6388869525817897,half-true
2509,0.6554239154479452,false
2510,0.6102092416528457,true
2511,0.6757960732309644,barely-true
2512,0.6336919285161172,false
2513,0.6693879419255749,mostly-true
2514,0.6551630320008798,barely-true
2515,0.6878684589033136,false
2516,0.6871685345397691,half-true
2517,0.6613544766768314,pants-fire
2518,0.6173985068884275,pants-fire
2519,0.6598563270617083,half-true
2520,0.6898774648105529,mostly-true
2521,0.6521784455785499,barely-true
2522,0.6833141273926101,barely-true
2523,0.6662945502706692,mostly-true
2524,0.6304079932410953,false
2525,0.6600427778484038,true
2526,0.6192926987279977,false
2527,0.7001043210971885,true
2528,0.6632702516683915,pants-fire
2529,0.6685435310539913,true
2530,0.6037021464369875,half-true
2531,0.7017534851731331,barely-true
2532,0.6759569940023475,pants-fire
2533,0.597694823628574,true
2534,0.6322132442275619,half-true
2535,0.6438667868058441,half-true
2536,0.6518941177477813,half-true
2537,0.6563466153865604,barely-true
2538,0.5947844676655912,false
2539,0.6602081169915327,barely-true
2540,0.6821142618758518,half-true
2541,0.6179378219359409,pants-fire
2542,0.6764019767027559,true
2543,0.6416064072988191,half-true
2544,0.6509883164252513,mostly-true
2545,0.6769340795998422,false
2546,0.645998552936209,mostly-true
2547,0.6256713493430582,true
2548,0.607385120804385,half-true
2549,0.7092627912652596,mostly-true
2550,0.6371894413233933,false
2551,0.6508191625734415,half-true
2552,0.7022776963740995,half-true
2553,0.572074126004243,false
2554,0.6855728019602902,true
2555,0.6171127715354464,true
2556,0.6478205811582868,half-true
2557,0.6461005497804292,half-true
2558,0.6705997037433813,half-true
2559,0.6514575448415627,half-true
2560,0.635778117183558,false
2561,0.6297662710765908,true
2562,0.6487808098108319,true
2563,0.6683456415455222,mostly-true
2564,0.5967556588330566,pants-fire
2565,0.6218160758089946,barely-true
2566,0.6480439083693021,half-true
2567,0.6635388977787803,pants-fire
2568,0.6257914064759926,half-true
2569,0.6700128724753986,mostly-true
2570,0.5998626130289924,pants-fire
2571,0.6580770970546149,half-true
2572,0.6836392706652584,pants-fire
2573,0.6489763495798548,false
2574,0.6557680154049216,half-true
2575,0.639452072818768,mostly-true
2576,0.6324135814018059,barely-true
2577,0.644203192976127,barely-true
2578,0.6366753539094855,true
2579,0.5960618802312024,barely-true
2580,0.6454206199740815,pants-fire
2581,0.6227672303029117,mostly-true
2582,0.6337177580452509,half-true
2583,0.5993363656587909,barely-true
2584,0.6493832082701537,false
2585,0.6381463018065822,barely-true
2586,0.6641353799723569,mostly-true
2587,0.6857559062298745,false
2588,0.6602729334185877,mostly-true
2589,0.6498524336325987,true
2590,0.682549706760976,mostly-true
2591,0.6186377616100502,pants-fire
2592,0.5803349824264581,false
2593,0.6698729401105582,mostly-true
2594,0.6574577311351754,half-true
2595,0.6500182508801515,true
2596,0.6439460400456559,barely-true
2597,0.641561594899059,pants-fire
2598,0.6267490336545175,mostly-true
2599,0.601716966457263,false
2600,0.6466669789706866,barely-true
2601,0.5836668570687067,false
2602,0.6702689084194858,mostly-true
2603,0.6234221034498209,false
2604,0.6281771501635891,barely-true
2605,0.6840060983607462,mostly-true
2606,0.6227982081993175,mostly-true
2607,0.6962174161316926,barely-true
2608,0.6531377089658426,mostly-true
2609,0.6774304857985445,mostly-true
2610,0.682154007499389,false
2611,0.6815836051658622,true
2612,0.6116078373264615,true
2613,0.686134207482555,true
2614,0.68702013673775,true
2615,0.6229747473807643,mostly-true
2616,0.6254690867066435,true
2617,0.650976090426091,false
2618,0.6470252832419012,true
2619,0.6481847885789188,half-true
2620,0.6298378544924362,false
2621,0.6234040792345648,false
2622,0.6210173465677895,true
2623,0.6424455580599787,barely-true
2624,0.6653630955404499,true
2625,0.6430945120731021,true
2626,0.6333737972497423,true
2627,0.6631284576577866,half-true
2628,0.6309932954140987,half-true
2629,0.7017548313707961,mostly-true
2630,0.6779656367028798,half-true
2631,0.6049254286676894,mostly-true
2632,0.6312636827176036,pants-fire
2633,0.7001787843562275,barely-true
2634,0.6516908787824534,false
2635,0.5999104924925883,true
2636,0.6370251174732875,half-true
2637,0.6374185302971939,half-true
2638,0.6407751211384223,mostly-true
2639,0.6595192850941015,half-true
2640,0.6573153154880991,mostly-true
2641,0.6602605810635939,half-true
2642,0.6612300437249972,mostly-true
2643,0.6972436571163011,half-true
2644,0.6017211384099285,pants-fire
2645,0.6668933980117753,mostly-true
2646,0.649426564366807,false
2647,0.6365351055110263,false
2648,0.6519043754191791,mostly-true
2649,0.619118365552392,mostly-true
2650,0.6192009269930918,false
2651,0.6676991409514129,mostly-true
2652,0.6281663473838992,mostly-true
2653,0.6741675459343673,pants-fire
2654,0.6205931397539172,mostly-true
2655,0.6745114574357834,pants-fire
2656,0.6719790609981727,mostly-true
2657,0.6763607055713953,mostly-true
2658,0.6549047984844635,half-true
2659,0.6834737789537612,mostly-true
2660,0.6001825901766527,half-true
2661,0.5927564320838069,false
2662,0.6329244576683867,true
2663,0.6468442437050107,half-true
2664,0.6848393886568772,mostly-true
2665,0.6303140597063036,barely-true
2666,0.6590340862059327,pants-fire
2667,0.6403834392660616,false
2668,0.6541799539262976,pants-fire
2669,0.6201445842168443,barely-true
2670,0.6534542898799568,false
2671,0.6345082950557659,mostly-true
2672,0.6538314043820026,true
2673,0.6538534082522426,false
2674,0.5993635064748584,barely-true
2675,0.6693935126421557,barely-true
2676,0.5886324851800836,pants-fire
2677,0.67373393882336,barely-true
2678,0.6624644479957302,true
2679,0.6182088621553811,true
2680,0.6224848253495814,pants-fire
2681,0.6290837908664665,true
2682,0.6267858940351496,mostly-true
2683,0.6296296391894398,false
2684,0.6106879203353394,false
2685,0.6185520661309826,pants-fire
2686,0.6869552813706321,true
2687,0.660837664058342,half-true
2688,0.6902962064780469,barely-true
2689,0.6710029783846684,barely-true
2690,0.6424113824266828,false
2691,0.6697984726945498,mostly-true
2692,0.6378434828641883,true
2693,0.639876964406925,half-true
2694,0.6602176014244927,half-true
2695,0.6646930995859408,pants-fire
2696,0.6423622363443663,false
2697,0.6189076683089807,false
2698,0.6449472482091128,half-true
2699,0.6915385731448253,half-true
2700,0.6395013884953625,pants-fire
2701,0.6818726119196267,mostly-true
2702,0.7141181157075589,true
2703,0.6622676403586366,half-true
2704,0.6853947338823955,mostly-true
2705,0.6681881667378822,mostly-true
2706,0.6398653941637548,false
2707,0.6788413272129751,mostly-true
2708,0.6278904165353519,half-true
2709,0.6353927013067153,mostly-true
2710,0.6526769003486682,false
2711,0.6318560023874777,true
2712,0.6562587139117019,half-true
2713,0.6213383623291896,true
2714,0.6134343518365538,pants-fire
2715,0.6778631716192851,false
2716,0.6070258852259194,false
2717,0.620586524842129,true
2718,0.6333185224755898,mostly-true
2719,0.6245533810333626,true
2720,0.6306235042850494,mostly-true
2721,0.6145841118874033,true
2722,0.657195153350246,true
2723,0.6653840485210955,barely-true
2724,0.587548618660919,pants-fire
2725,0.7013128820537979,true
2726,0.6549101931334728,mostly-true
2727,0.6184189461539773,half-true
2728,0.6102886513211009,false
2729,0.6068165025819989,false
2730,0.5769034554069841,pants-fire
2731,0.6198007504359141,true
2732,0.6966484521245686,half-true
2733,0.7025680417456612,mostly-true
2734,0.6077672304370749,mostly-true
2735,0.6385679427981701,half-true
2736,0.6569525263803764,true
2737,0.6018632263744695,mostly-true
2738,0.6634686309679249,barely-true
2739,0.5952856531235524,mostly-true
2740,0.5997592626369882,true
2741,0.7022792519405539,true
2742,0.74468987826438,false
2743,0.6351507630246813,pants-fire
2744,0.6770325213501704,pants-fire
2745,0.6077674982815782,half-true
2746,0.6766014714722428,mostly-true
2747,0.6699716578315763,barely-true
2748,0.6534919822985481,false
2749,0.6605671337288395,true
2750,0.6684683203754017,mostly-true
2751,0.6716035205023991,half-true
2752,0.6417144856269941,true
2753,0.639181645791913,half-true
2754,0.6579573177251968,mostly-true
2755,0.6774066663294722,mostly-true
2756,0.5902903473818848,half-true
2757,0.689401453621865,mostly-true
2758,0.6302056576286932,mostly-true
2759,0.6303338923651762,half-true
2760,0.6180853715613885,mostly-true
2761,0.6514894936068553,half-true
2762,0.609539720731096,mostly-true
2763,0.6832063050491024,true
2764,0.6369426638260389,mostly-true
2765,0.6739740620962652,true
2766,0.622084493802679,barely-true
2767,0.5973273834722173,true
2768,0.6293263086111943,false
2769,0.6817766568363536,half-true
2770,0.6666505209822485,false
2771,0.637008912346232,barely-true
2772,0.6518125872839333,half-true
2773,0.6291158717859409,half-true
2774,0.6573996851502307,half-true
2775,0.6695850429944792,barely-true
2776,0.6066396389789678,half-true
2777,0.6483252189898224,barely-true
2778,0.6739373810942221,barely-true
2779,0.7106070001642673,true
2780,0.6574340072210986,barely-true
2781,0.6859383550675427,barely-true
2782,0.6494703867415677,true
2783,0.6454563877183035,mostly-true
2784,0.6738513225905725,false
2785,0.6874358515046047,barely-true
2786,0.6112577489322316,false
2787,0.6324534663360404,barely-true
2788,0.6218810605686731,half-true
2789,0.6424156891833943,half-true
2790,0.6735315510704689,mostly-true
2791,0.6446744130782027,barely-true
2792,0.6117949580945338,mostly-true
2793,0.6163428935206805,false
2794,0.6008577901220642,false
2795,0.6233178574436864,false
2796,0.6249375566078998,true
2797,0.6066313319622216,barely-true
2798,0.6556066250910374,true
2799,0.6604706790009675,barely-true
2800,0.6090639026685003,false
2801,0.6773688769110019,false
2802,0.6681551670818248,half-true
2803,0.684752741433591,true
2804,0.6256945398660517,true
2805,0.6560841903323398,true
2806,0.67722133198465,false
2807,0.6748884303858123,barely-true
2808,0.6087692413247654,half-true
2809,0.5997987141871356,false
2810,0.6766431696071203,true
2811,0.6715854269758899,false
2812,0.617481243691543,barely-true
2813,0.6431801277950413,barely-true
2814,0.6510376528079588,half-true
2815,0.648286189501241,half-true
2816,0.6881476861931966,barely-true
2817,0.6844071300941403,false
2818,0.6245395926624998,false
2819,0.6188651841037792,false
2820,0.6631963820355767,true
2821,0.6450717774745781,barely-true
2822,0.6323804859484452,mostly-true
2823,0.6556624614844817,true
2824,0.6145210837260939,pants-fire
2825,0.611559863450617,false
2826,0.6643104534097571,mostly-true
2827,0.6659494010208148,barely-true
2828,0.647796898739299,barely-true
2829,0.6255968965386557,half-true
2830,0.6559110077511653,half-true
2831,0.6379677163061296,barely-true
2832,0.6721035629634605,barely-true
2833,0.7456451408332887,true
2834,0.6154209488940504,mostly-true
2835,0.6147395799148416,half-true
2836,0.6223634025882513,pants-fire
2837,0.6432732391968327,barely-true
2838,0.681002201276568,half-true
2839,0.680454244530663,false
2840,0.654043395584143,pants-fire
2841,0.6418097360512737,half-true
2842,0.6696233179090519,barely-true
2843,0.6355030685280515,mostly-true
2844,0.6137127677003529,false
2845,0.6200178660569154,false
2846,0.6814180200656649,mostly-true
2847,0.6077219170760333,false
2848,0.6367913270538421,true
2849,0.6560266415028511,false
2850,0.654952352261176,barely-true
2851,0.635130264080859,barely-true
2852,0.623026212035699,false
2853,0.6420018606031418,mostly-true
2854,0.6470009520305813,mostly-true
2855,0.6379592891094226,mostly-true
2856,0.6284990495267497,barely-true
2857,0.6235750090157591,true
2858,0.673301085678103,half-true
2859,0.6300352400371299,half-true
2860,0.6742763412300434,half-true
2861,0.6663289728269158,mostly-true
2862,0.6183271808535036,barely-true
2863,0.6586717632241627,barely-true
2864,0.6298962485699475,pants-fire
2865,0.6334714930464355,true
2866,0.6850016237922788,true
2867,0.6390689091911423,true
2868,0.6104569256327391,pants-fire
2869,0.664065171381271,mostly-true
2870,0.6176904402547319,barely-true
2871,0.6267817521911563,true
2872,0.6075405265371987,false
2873,0.6196669334202812,false
2874,0.6849978336681163,half-true
2875,0.6828684026281062,true
2876,0.6416901005839788,barely-true
2877,0.6458505621573306,half-true
2878,0.61403391768507,false
2879,0.6735521011919733,mostly-true
2880,0.6118835057851164,false
2881,0.6555457738181122,pants-fire
2882,0.6725589131409286,half-true
2883,0.6270791021456079,pants-fire
2884,0.6150677268642453,mostly-true
2885,0.6726594381723392,barely-true
2886,0.6148403413068302,half-true
2887,0.6234714266849608,true
2888,0.6711026842675666,false
2889,0.6626421589544079,pants-fire
2890,0.6319869035958671,barely-true
2891,0.6290610185516812,mostly-true
2892,0.642390984772369,true
2893,0.716691014624309,barely-true
2894,0.6051189204809254,half-true
2895,0.5981559282803256,barely-true
2896,0.6826869626294599,barely-true
2897,0.5921320782906626,mostly-true
2898,0.6704928522378766,mostly-true
2899,0.6213122789519837,half-true
2900,0.6648108787018369,true
2901,0.6686691546919605,half-true
2902,0.6726857687710754,false
2903,0.6392061188850404,mostly-true
2904,0.6188913237535756,false
2905,0.6701314107505573,barely-true
2906,0.706431601472629,false
2907,0.6606852517508822,half-true
2908,0.6781555590557501,false
2909,0.6365513884750146,mostly-true
2910,0.6257443393734171,mostly-true
2911,0.6470071858957533,barely-true
2912,0.639879193914401,barely-true
2913,0.6103524496985675,half-true
2914,0.647885080416108,half-true
2915,0.6081425793247885,true
2916,0.6121529074727905,half-true
2917,0.6677978468000796,pants-fire
2918,0.6154982296744603,pants-fire
2919,0.6842514536132089,half-true
2920,0.6422725148672646,true
2921,0.6223004479617645,half-true
2922,0.7671005073702364,mostly-true
2923,0.6535803925928172,barely-true
2924,0.6301212813964506,false
2925,0.6128696168351879,barely-true
2926,0.7187233180518358,false
2927,0.6804744262964271,half-true
2928,0.6504733475955161,half-true
2929,0.6755101164259062,mostly-true
2930,0.7012661442466569,pants-fire
2931,0.6847171864905859,barely-true
2932,0.6594389147192677,pants-fire
2933,0.6072153902323032,true
2934,0.6314335636663272,false
2935,0.6087617960248135,mostly-true
2936,0.6445500798913654,true
2937,0.6180329493024481,half-true
2938,0.6312141281990034,half-true
2939,0.6866048093675412,true
2940,0.5945096213084982,false
2941,0.6509050509327632,mostly-true
2942,0.6409114135813864,false
2943,0.6158922165131631,mostly-true
2944,0.6544910806820973,pants-fire
2945,0.6269661831453521,true
2946,0.6484501744545619,mostly-true
2947,0.6268742849847675,false
2948,0.6713910475463883,mostly-true
2949,0.7208027278978929,barely-true
2950,0.6225156339603898,false
2951,0.6686555047487565,mostly-true
2952,0.6140800998222775,true
2953,0.6174108035863753,mostly-true
2954,0.6809242457118596,false
2955,0.6279878879191384,false
2956,0.6319858647144357,mostly-true
2957,0.6330439022040738,half-true
2958,0.6410278215535264,false
2959,0.5948218611464192,pants-fire
2960,0.621635461711476,mostly-true
2961,0.6375620699401257,false
2962,0.650424268595781,false
2963,0.6386350677795765,mostly-true
2964,0.6621185013044447,mostly-true
2965,0.5807899491153308,barely-true
2966,0.6801638136193332,mostly-true
2967,0.654574974495709,half-true
2968,0.592404248312134,pants-fire
2969,0.6230194921953164,half-true
2970,0.620832790203542,false
2971,0.6101381164959117,barely-true
2972,0.6846756108922281,mostly-true
2973,0.6351131567928058,pants-fire
2974,0.5740177204672561,half-true
2975,0.622026883891593,barely-true
2976,0.6781520101915886,true
2977,0.6436744367139443,true
2978,0.6578713488748522,half-true
2979,0.6548877642791848,barely-true
2980,0.6103179233106022,mostly-true
2981,0.658644979594455,mostly-true
2982,0.6138028225942682,true
2983,0.6586553760193209,true
2984,0.6244995017143788,false
2985,0.6486017155110775,mostly-true
2986,0.6509374912039059,barely-true
2987,0.6290794761982247,barely-true
2988,0.7201799972595204,barely-true
2989,0.646959369092699,barely-true
2990,0.6509345484075756,true
2991,0.617651530638153,half-true
2992,0.6367436673529692,barely-true
2993,0.6599593355475203,true
2994,0.6499398101573721,true
2995,0.7895140757808196,true
2996,0.6244205533165725,half-true
2997,0.6406910599868924,half-true
2998,0.6242702908446667,false
2999,0.7172093472769221,barely-true
3000,0.6578760367543092,mostly-true
3001,0.652757943611321,half-true
3002,0.6681251232547186,false
3003,0.6537540257148152,true
3004,0.6184923145376542,false
3005,0.6244849911353972,barely-true
3006,0.637895279273005,barely-true
3007,0.6242239724141788,barely-true
3008,0.6299292329326277,mostly-true
3009,0.6314205115111708,false
3010,0.5976803591642998,barely-true
3011,0.6132662082960993,false
3012,0.6468687344092295,barely-true
3013,0.6989263363502376,true
3014,0.6052313880725005,false
3015,0.6568630053155903,barely-true
3016,0.6317425252571972,barely-true
3017,0.6205297568034742,half-true
3018,0.6499420967247744,barely-true
3019,0.6712903951765153,pants-fire
3020,0.6779089821534742,mostly-true
3021,0.6404927801274023,barely-true
3022,0.6624264307750689,mostly-true
3023,0.6766058107692364,true
3024,0.6355218040464813,barely-true
3025,0.6444994859262378,false
3026,0.6148427601124902,half-true
3027,0.6821600268964005,mostly-true
3028,0.6635511006550686,half-true
3029,0.6233348744635991,true
3030,0.6318929910437036,false
3031,0.638399478896081,true
3032,0.6051650470207007,half-true
3033,0.6597278193902331,true
3034,0.6155107271878588,true
3035,0.6690636027547261,barely-true
3036,0.6461255644920251,true
3037,0.673898830755024,false
3038,0.6604351100447586,mostly-true
3039,0.6178739672162639,false
3040,0.6313323047475026,false
3041,0.6396511952654037,false
3042,0.6602910054483381,half-true
3043,0.6602667813130783,true
3044,0.6160753177071686,mostly-true
3045,0.6793357041835401,true
3046,0.6252974236187313,false
3047,0.6715003194977113,barely-true
3048,0.6467841771472012,barely-true
3049,0.6517896895303561,pants-fire
3050,0.6600592915747665,half-true
3051,0.7151650587141706,mostly-true
3052,0.608227900828423,mostly-true
3053,0.6451284671601336,true
3054,0.639489341650339,true
3055,0.6277935167124153,false
3056,0.6517649620201408,mostly-true
3057,0.6274535873761433,false
3058,0.6613738002883863,mostly-true
3059,0.6535439087623112,half-true
3060,0.67539568177585,mostly-true
3061,0.6094614987687692,barely-true
3062,0.6596960669799272,pants-fire
3063,0.6037363916933591,mostly-true
3064,0.6321886610227904,barely-true
3065,0.6471930642136352,half-true
3066,0.6413624470024211,mostly-true
3067,0.6345710338330184,pants-fire
3068,0.6651172241469331,true
3069,0.6799408653034711,half-true
3070,0.6989230473217051,false
3071,0.5973458565478919,barely-true
3072,0.7012796248032399,true
3073,0.7001595166566027,false
3074,0.6744876288409605,true
3075,0.7270135979033845,true
3076,0.634796017339463,half-true
3077,0.6444287220097582,pants-fire
3078,0.6111951253272475,false
3079,0.6438982909130283,mostly-true
3080,0.6643036909566435,true
3081,0.6695207112606213,half-true
3082,0.6433091151354151,false
3083,0.6756743495468505,mostly-true
3084,0.6620715853368946,half-true
3085,0.6703432776550419,mostly-true
3086,0.6834244954357646,half-true
3087,0.6333280201186281,false
3088,0.6869540525683752,true
3089,0.6454992281220091,mostly-true
3090,0.6827525761689872,mostly-true
3091,0.6275545497808058,half-true
3092,0.6710703061681184,half-true
3093,0.6473421203143671,barely-true
3094,0.6285322897092136,mostly-true
3095,0.6322950876653851,false
3096,0.6172442649843614,barely-true
3097,0.5979699628935136,true
3098,0.5822961036350117,false
3099,0.6486312368817598,false
3100,0.693490760742444,pants-fire
3101,0.6496829344157105,mostly-true
3102,0.7145225366382757,mostly-true
3103,0.6865894347236107,mostly-true
3104,0.6333063712848818,pants-fire
3105,0.5901306665778693,pants-fire
3106,0.655820564762902,false
3107,0.6649974434069668,mostly-true
3108,0.6259407462200016,half-true
3109,0.7225407396766795,true
3110,0.7164010586956235,barely-true
3111,0.644616166351855,true
3112,0.6502827882016489,false
3113,0.604855969525037,false
3114,0.6298474104586483,false
3115,0.6606184222074001,mostly-true
3116,0.6282379007663207,false
3117,0.5957338359783552,barely-true
3118,0.6743356302439846,mostly-true
3119,0.584365996869282,false
3120,0.6302690996022733,mostly-true
3121,0.6453717812151722,barely-true
3122,0.6289739762704205,pants-fire
3123,0.6473225548705721,true
3124,0.6537659416721125,true
3125,0.6501883167518789,half-true
3126,0.6918234467665958,mostly-true
3127,0.6856052370037048,true
3128,0.6464124137160706,barely-true
3129,0.5681793546422452,false
3130,0.6677221822462922,barely-true
3131,0.6781906170805824,mostly-true
3132,0.6556688339091548,mostly-true
3133,0.6845716926332777,true
3134,0.6481922820997459,mostly-true
3135,0.6217542920689383,true
3136,0.6390925358816502,pants-fire
3137,0.683692617550541,mostly-true
3138,0.6684556738871934,mostly-true
3139,0.593598641539285,true
3140,0.6183137438769952,barely-true
3141,0.6561009245005852,pants-fire
3142,0.5878325277988669,half-true
3143,0.6076753357974909,pants-fire
3144,0.6676903366776107,true
3145,0.7028403456483793,barely-true
3146,0.6441663903411532,mostly-true
3147,0.6268497289406849,true
3148,0.6396009839608383,true
3149,0.5987526720535026,false
3150,0.7265113507348525,barely-true
3151,0.6444346508437141,false
3152,0.6594971555433893,pants-fire
3153,0.6529107321298808,true
3154,0.594493697855906,mostly-true
3155,0.6604667183740999,false
3156,0.6801358584345002,barely-true
3157,0.6797396306617859,true
3158,0.7008909343616511,mostly-true
3159,0.6641956166087175,half-true
3160,0.6265109766373198,half-true
3161,0.6389139950811459,true
3162,0.6691834289119466,half-true
3163,0.6452537292732736,barely-true
3164,0.6470205591758958,barely-true
3165,0.6588342509710206,true
3166,0.6788049022110373,false
3167,0.6602034582088234,mostly-true
3168,0.6196079779732746,pants-fire
3169,0.645378684957288,false
3170,0.6586934952512398,false
3171,0.6140187771631321,barely-true
3172,0.6496913030958718,mostly-true
3173,0.6579400801597068,false
3174,0.6034232029408014,true
3175,0.7198847653000419,half-true
3176,0.6551430079946897,barely-true
3177,0.6686622846647474,true
3178,0.594997550954483,false
3179,0.6885388229628278,mostly-true
3180,0.6625837054672491,half-true
3181,0.6058260226643605,false
3182,0.6621226886193858,pants-fire
3183,0.6870204788648094,mostly-true
3184,0.647352283943326,mostly-true
3185,0.6370248401609441,false
3186,0.6241431965575839,false
3187,0.6684916462812653,barely-true
3188,0.6698832935174585,mostly-true
3189,0.637697085877589,false
3190,0.6657225556735122,half-true
3191,0.6034015916713225,mostly-true
3192,0.6434525383885945,mostly-true
3193,0.6287258207992817,false
3194,0.6432289827182402,half-true
3195,0.6730525076929808,true
3196,0.5895838105793548,false
3197,0.6968933867160575,false
3198,0.6885165540559217,mostly-true
3199,0.6413831371427103,true
3200,0.592098750940232,true
3201,0.6223757879760244,true
3202,0.5912806211180254,mostly-true
3203,0.7029694784271543,true
3204,0.647240011499462,false
3205,0.6521632768854416,half-true
3206,0.6770991035639742,barely-true
3207,0.651721055216677,mostly-true
3208,0.6938975837954434,true
3209,0.6844441323767353,half-true
3210,0.6430690578286574,mostly-true
3211,0.6289682978202642,false
3212,0.6438205500268306,half-true
3213,0.6585671872731452,half-true
3214,0.6046742570425766,false
3215,0.6651251190981498,half-true
3216,0.6546137025334203,false
3217,0.6526010879343404,half-true
3218,0.6975287577366889,mostly-true
3219,0.6621650864960064,half-true
3220,0.6436615448031473,pants-fire
3221,0.6222883200155229,false
3222,0.6302177867136202,false
3223,0.6197942660699391,mostly-true
3224,0.6617132280218511,mostly-true
3225,0.6414068881551167,true
3226,0.6562793093997982,mostly-true
3227,0.6374427880859562,false
3228,0.6634614635163735,false
3229,0.6635372965589282,half-true
3230,0.6234465621169012,mostly-true
3231,0.6824705354611663,barely-true
3232,0.6070101495601892,mostly-true
3233,0.633126124836306,mostly-true
3234,0.6404908028013455,mostly-true
3235,0.6866172810598141,false
3236,0.6601449953241557,false
3237,0.6500314965296031,mostly-true
3238,0.6653396617166109,mostly-true
3239,0.6149762570399401,false
3240,0.6683575069874816,mostly-true
3241,0.6990696273047077,true
3242,0.6530794887557557,false
3243,0.6008126067420362,false
3244,0.6652359179765142,barely-true
3245,0.6791256333405791,true
3246,0.6310904963577658,false
3247,0.6440250964319683,mostly-true
3248,0.668375886589484,pants-fire
3249,0.6704553703464525,false
3250,0.688321240476704,false
3251,0.6548204191514846,barely-true
3252,0.6440483190925692,true
3253,0.6114769723990756,half-true
3254,0.654641942583534,mostly-true
3255,0.6759276646247299,half-true
3256,0.6079384607808264,false
3257,0.654263858027972,true
3258,0.6597331424034623,pants-fire
3259,0.651218168763907,barely-true
3260,0.6426600798201805,false
3261,0.6031329809573265,pants-fire
3262,0.6014481305371199,barely-true
3263,0.6529872806638515,barely-true
3264,0.5944470827324008,barely-true
3265,0.5839995536327317,true
3266,0.6254245674171971,false
3267,0.6338212455679815,half-true
3268,0.6078004477393332,mostly-true
3269,0.6831588985053533,true
3270,0.6093146369998623,half-true
3271,0.6475527648643585,half-true
3272,0.6311682313451322,pants-fire
3273,0.7114805718197862,half-true
3274,0.6716862032751229,half-true
3275,0.6526910262728859,mostly-true
3276,0.691453757623187,half-true
3277,0.5915081454836691,pants-fire
3278,0.6605288942033155,true
3279,0.6376722150273307,half-true
3280,0.6865982437797763,half-true
3281,0.7478034087293196,half-true
3282,0.632276361183063,barely-true
3283,0.6333171091589064,pants-fire
3284,0.5902239765181487,true
3285,0.6612945513671815,pants-fire
3286,0.6790319192546589,barely-true
3287,0.5924434283277042,false
3288,0.6076633587108149,false
3289,0.624661559072795,mostly-true
3290,0.6531363385162389,false
3291,0.6680669980815239,pants-fire
3292,0.6467572487393104,half-true
3293,0.6470277326001641,pants-fire
3294,0.7061514328762277,pants-fire
3295,0.7000612290856886,false
3296,0.6243314984175308,false
3297,0.5869382741660958,false
3298,0.6224148065292252,false
3299,0.6327032371700039,half-true
3300,0.7075020179824199,half-true
3301,0.6221145305914976,half-true
3302,0.6351417360593744,true
3303,0.660370809513945,half-true
3304,0.6347974224960794,false
3305,0.6580166432955137,false
3306,0.6997276955486131,true
3307,0.6535235722694078,half-true
3308,0.6628664291845859,half-true
3309,0.6678450832096943,mostly-true
3310,0.6706926979143953,mostly-true
3311,0.6696483696598333,mostly-true
3312,0.665616287978806,false
3313,0.6152838064064924,mostly-true
3314,0.6663489207076896,barely-true
3315,0.6712671087637946,true
3316,0.6125600252556604,false
3317,0.6688618506829861,true
3318,0.7442934250778785,true
3319,0.6148063795478206,false
3320,0.5625704412316558,barely-true
3321,0.6748356214289263,half-true
3322,0.6576368943278127,false
