,hate_speech_confidence,offsensive_speech_confidence,clean_speech_confidence,copy_of_fake_label_from_liar_liar
1245,1.5047711340865355e-12,0.31777989864349365,0.6822200417518616,1
1246,1.4353919094989287e-11,0.4434093236923218,0.556590735912323,1
1247,3.2258560406228654e-11,0.538864254951477,0.46113574504852295,1
1248,2.1287529250457737e-07,0.005609673447906971,0.994390070438385,0
1249,9.746128348808725e-10,0.03328075259923935,0.9667192697525024,1
1250,9.970614200938144e-08,0.816922128200531,0.1830778270959854,0
1251,3.3211853267545166e-09,0.8535081744194031,0.1464918553829193,1
1252,5.204718718232471e-07,0.11253515630960464,0.8874642848968506,0
1253,6.775314977858216e-05,0.3638264238834381,0.6361057758331299,1
1254,0.00045607626088894904,0.11339352279901505,0.8861504197120667,1
1255,0.000165364530403167,0.06663349270820618,0.9332010746002197,1
1256,8.516524303558981e-07,0.4714818298816681,0.5285172462463379,0
1257,1.397200910524532e-09,0.6618760824203491,0.33812397718429565,1
1258,5.276452839098056e-07,0.22959774732589722,0.770401656627655,1
1259,3.803698328530558e-11,0.8670669198036194,0.13293308019638062,1
1260,2.7021444637398417e-08,0.33628591895103455,0.6637141108512878,1
1261,2.718679468216578e-07,0.06131903827190399,0.9386806488037109,0
1262,1.7925449319333708e-11,0.8491868376731873,0.15081314742565155,0
1263,7.747833407831251e-13,0.9697892069816589,0.030210815370082855,1
1264,1.639510365848435e-14,0.9738092422485352,0.026190729811787605,0
1265,1.0271143935369764e-09,0.849511444568634,0.15048855543136597,1
1266,4.33893291304846e-13,0.9092512130737305,0.09074878692626953,0
1267,7.097809884726303e-06,0.5205426216125488,0.4794503152370453,1
1268,2.916349345176428e-14,0.9594119787216187,0.04058806225657463,0
1269,2.7352848519512918e-06,0.4974353313446045,0.5025619864463806,1
1270,3.109339008489087e-09,0.10588019341230392,0.8941197991371155,1
1271,0.00021753733744844794,0.10348084568977356,0.8963016271591187,0
1272,1.6601108654867858e-05,0.46178463101387024,0.5381987690925598,1
1273,1.628113750484772e-05,0.03232994303107262,0.967653751373291,1
1274,4.147438232848799e-07,0.11218846589326859,0.8878111839294434,0
1275,2.6859504204113094e-12,0.9934031367301941,0.006596854887902737,1
1276,3.937268289178064e-10,0.078101746737957,0.9218981862068176,1
1277,4.049014457052635e-09,0.025737879797816277,0.9742621183395386,1
1278,4.606797006090346e-07,0.10349933058023453,0.8965002298355103,1
1279,4.197921732451704e-10,0.23664887249469757,0.7633511424064636,1
1280,2.6636147211164376e-23,0.9919658899307251,0.008034080266952515,1
1281,5.319506168888211e-09,0.21554425358772278,0.7844557166099548,1
1282,0.03329809755086899,0.1396448016166687,0.8270571231842041,0
1283,2.5476376322330907e-05,0.09255896508693695,0.9074155688285828,1
1284,0.00010819756425917149,0.6122270822525024,0.38766467571258545,1
1285,4.234684922721499e-07,0.7154471278190613,0.2845524847507477,1
1286,2.544236167523195e-06,0.08720985054969788,0.912787675857544,0
1287,4.291119637400698e-08,0.6499316692352295,0.35006824135780334,1
1288,1.2426131235088178e-09,0.8055487871170044,0.1944512277841568,1
1289,8.561793635175619e-12,0.5299039483070374,0.4700961112976074,0
1290,4.942272702201933e-10,0.1786557286977768,0.821344256401062,1
1291,6.457092922573793e-07,0.6799522042274475,0.3200471103191376,1
1292,2.4768945575126544e-13,0.9106416702270508,0.08935828506946564,1
1293,9.50368630583398e-05,0.8316311836242676,0.1682737022638321,1
1294,1.5031258726594388e-07,0.026500187814235687,0.9734997153282166,0
1295,6.250166649934428e-16,0.9822845458984375,0.01771538332104683,1
1296,1.9388984640045237e-07,0.12452679127454758,0.8754730224609375,1
1297,6.337295133107546e-10,0.03419114649295807,0.9658088088035583,1
1298,3.46198066836223e-05,0.8120776414871216,0.18788765370845795,1
1299,1.367347977065947e-07,0.4340886175632477,0.5659112930297852,1
1300,1.4702524140375317e-06,0.1773674637079239,0.8226310014724731,0
1301,1.7099878846238425e-07,0.32372307777404785,0.6762767434120178,1
1302,1.3013384640714332e-11,0.42754191160202026,0.5724580883979797,1
1303,3.273274012949301e-12,0.18165232241153717,0.818347692489624,0
1304,2.3677997340598722e-09,0.028856538236141205,0.9711434841156006,1
1305,1.665217186364032e-09,0.6158342361450195,0.3841657042503357,0
1306,1.0478504464117577e-06,0.2246985137462616,0.7753004431724548,1
1307,0.00672917952761054,0.9182326197624207,0.0750381276011467,1
1308,7.584816898997815e-07,0.0828005000948906,0.9171987175941467,1
1309,3.6908069933616616e-09,0.7944450974464417,0.20555491745471954,1
1310,0.00012722177780233324,0.6379963159561157,0.3618764281272888,1
1311,9.222992503055139e-07,0.1590505987405777,0.8409484624862671,1
1312,0.0016376845305785537,0.6215882301330566,0.3767741024494171,1
1313,8.698615516777863e-08,0.24233026802539825,0.7576696872711182,1
1314,5.305196282279212e-08,0.09924120455980301,0.9007588028907776,1
1315,7.809202069719579e-12,0.9020589590072632,0.09794105589389801,0
1316,1.0647877718428234e-10,0.6476010084152222,0.35239893198013306,1
1317,7.907442700627598e-09,0.07289501279592514,0.9271049499511719,1
1318,5.100315170203373e-10,0.06485895812511444,0.9351410269737244,1
1319,2.7988266992906574e-06,0.09689383953809738,0.9031033515930176,1
1320,5.386108625771158e-08,0.5144333839416504,0.48556652665138245,1
1321,3.595356611185707e-05,0.09986255317926407,0.9001015424728394,1
1322,1.257670270010669e-11,0.9395541548728943,0.06044590473175049,1
1323,1.5097348295967095e-06,0.1336594820022583,0.8663389682769775,1
1324,4.794631705551389e-11,0.8905519247055054,0.10944811999797821,1
1325,1.1915431850559582e-14,0.9492741823196411,0.050725843757390976,1
1326,2.698055494299023e-11,0.4674907922744751,0.5325091481208801,0
1327,2.053266996426828e-07,0.31644612550735474,0.6835536360740662,1
1328,1.2670203659581603e-06,0.15802554786205292,0.8419732451438904,0
1329,5.742146758080935e-09,0.6756876707077026,0.324312299489975,1
1330,2.6192941149361104e-08,0.08731690049171448,0.9126830697059631,1
1331,9.665315019447007e-07,0.3700893819332123,0.6299095749855042,1
1332,0.005169279873371124,0.3966354429721832,0.5981953144073486,0
1333,0.0009457382839173079,0.041563037782907486,0.9574911594390869,1
1334,1.4624005117980232e-08,0.6439109444618225,0.3560890555381775,1
1335,1.2370634294711635e-08,0.39171141386032104,0.608288586139679,1
1336,2.7680519334993825e-11,0.8702853918075562,0.12971456348896027,1
1337,2.8591372325248443e-11,0.9480909109115601,0.05190909653902054,1
1338,9.606629646441434e-06,0.24348485469818115,0.7565054893493652,1
1339,2.996711373270955e-05,0.7637796998023987,0.23619025945663452,1
1340,8.408341245491613e-10,0.7011261582374573,0.29887381196022034,1
1341,6.655517063336447e-05,0.2270393818616867,0.7728940844535828,1
1342,9.40572814946139e-13,0.3532446324825287,0.6467553973197937,1
1343,6.591572855541017e-06,0.19712159037590027,0.802871823310852,1
1344,4.9598391171912226e-08,0.09330747276544571,0.9066924452781677,1
1345,1.2294972862036957e-07,0.6760398745536804,0.3239600360393524,1
1346,8.254630312620748e-11,0.03922872990369797,0.9607712626457214,1
1347,2.9003333068544634e-08,0.012791241519153118,0.9872087836265564,1
1348,1.0886798008868936e-05,0.00915955938398838,0.990829586982727,1
1349,4.0371829527430236e-05,0.29227086901664734,0.7076887488365173,1
1350,2.5273791379731847e-06,0.08389987051486969,0.9160976409912109,1
1351,7.655566718750562e-13,0.2653490900993347,0.7346509099006653,1
1352,4.428622801810889e-09,0.595701277256012,0.4042987823486328,0
1353,2.372791518823192e-09,0.7236666083335876,0.27633336186408997,0
1354,2.3846738819721658e-11,0.8991218209266663,0.10087814182043076,1
1355,5.6457757580119505e-08,0.13167153298854828,0.8683283925056458,1
1356,5.993650454422239e-12,0.36509546637535095,0.6349044442176819,1
1357,8.819129426740346e-09,0.015210461802780628,0.9847895503044128,1
1358,1.1383773264317387e-11,0.06571064889431,0.9342893958091736,1
1359,2.3232940016271186e-09,0.8994407653808594,0.10055924206972122,1
1360,6.344337499797348e-09,0.09552985429763794,0.9044701457023621,1
1361,5.676445198332658e-07,0.19939669966697693,0.8006027340888977,1
1362,1.6471664310291345e-11,0.384861558675766,0.6151384115219116,1
1363,6.199714698595926e-05,0.0518876276910305,0.9480504393577576,1
1364,5.351393156161066e-06,0.11595337837934494,0.8840413093566895,1
1365,1.3315809566094572e-09,0.34934327006340027,0.6506567597389221,0
1366,6.112303708505351e-06,0.28967463970184326,0.7103192210197449,0
1367,5.132097871674013e-12,0.8361081480979919,0.16389182209968567,1
1368,1.20398271974409e-06,0.24946200847625732,0.7505367398262024,0
1369,1.897636048298068e-09,0.556395947933197,0.443604052066803,0
1370,2.6524356144363992e-05,0.7352077960968018,0.26476556062698364,1
1371,7.003887247947205e-09,0.5346837043762207,0.4653162956237793,1
1372,6.829815824005436e-09,0.5231800675392151,0.4768199324607849,0
1373,2.4890994820836454e-10,0.5234187841415405,0.4765811860561371,1
1374,1.228054173907367e-07,0.15935514867305756,0.8406447172164917,1
1375,3.2356615217027374e-12,0.9445005655288696,0.05549946799874306,1
1376,4.493575733732769e-09,0.16165094077587128,0.8383490443229675,1
1377,3.848231955316805e-09,0.5045908689498901,0.49540916085243225,1
1378,1.2300090723726953e-08,0.060341332107782364,0.9396586418151855,1
1379,6.294611506292222e-14,0.9818920493125916,0.01810794323682785,1
1380,2.8235517675057054e-06,0.26897260546684265,0.7310245037078857,1
1381,3.870684395224089e-07,0.35737693309783936,0.642622709274292,1
1382,0.0001367413206025958,0.386107861995697,0.6137554049491882,1
1383,1.4021392757967988e-07,0.48010051250457764,0.5198994278907776,1
1384,4.546633555757573e-11,0.9454508423805237,0.054549213498830795,0
1385,8.738453537160407e-12,0.4612019658088684,0.5387980341911316,1
1386,2.3591997688754418e-08,0.3215746283531189,0.6784253716468811,1
1387,2.0445511381694814e-06,0.2845650315284729,0.71543288230896,1
1388,1.574796879271617e-14,0.9154431223869324,0.08455687761306763,1
1389,1.5604482150877175e-09,0.6392234563827515,0.36077654361724854,1
1390,1.4812178505962947e-07,0.09229398518800735,0.9077058434486389,1
1391,3.6673011436505476e-06,0.39644214510917664,0.6035541892051697,0
1392,4.4712114566358707e-10,0.017736438661813736,0.9822635054588318,1
1393,1.7487397485638212e-07,0.4882151782512665,0.5117846727371216,1
1394,1.0853941745381235e-07,0.36975130438804626,0.6302486062049866,1
1395,2.0373913685034495e-06,0.1808011680841446,0.8191968202590942,1
1396,7.502017895788526e-10,0.08460310101509094,0.9153968691825867,1
1397,6.323467096081004e-05,0.8141506910324097,0.18578599393367767,1
1398,1.4202078624236947e-08,0.41723889112472534,0.5827611088752747,1
1399,1.446698229962129e-12,0.4627683758735657,0.5372316837310791,1
1400,1.0969566574203782e-05,0.28590211272239685,0.7140869498252869,1
1401,1.2350403267191723e-05,0.030337506905198097,0.9696500897407532,1
1402,1.4446262852629843e-08,0.5966125130653381,0.40338748693466187,1
1403,4.203674848213268e-07,0.567141592502594,0.4328579604625702,0
1404,1.4454386851932982e-13,0.6858251690864563,0.3141748607158661,1
1405,3.077640919890712e-10,0.22240734100341797,0.777592658996582,0
1406,1.777784690293327e-11,0.10295505076646805,0.8970449566841125,0
1407,5.2987456911068875e-06,0.6851122975349426,0.31488239765167236,1
1408,3.211573368355758e-11,0.9137684106826782,0.08623161166906357,1
1409,1.224075840688954e-09,0.555525541305542,0.444474458694458,1
1410,1.7658437911904912e-07,0.35165053606033325,0.6483492851257324,1
1411,4.067772607641018e-08,0.793211042881012,0.20678900182247162,0
1412,9.259607303135908e-09,0.2841465175151825,0.7158534526824951,1
1413,8.246733374309145e-13,0.3356945514678955,0.6643054485321045,0
1414,0.00019468908431008458,0.15911166369915009,0.8406936526298523,0
1415,3.2547728956444644e-09,0.6601047515869141,0.33989524841308594,1
1416,2.982709190746391e-07,0.8301519155502319,0.16984781622886658,1
1417,2.4831255359458737e-05,0.3418305814266205,0.6581445932388306,0
1418,8.384881677869771e-10,0.27462655305862427,0.7253734469413757,1
1419,1.7893393078338704e-06,0.25362011790275574,0.7463781237602234,1
1420,7.613636832104476e-09,0.8947579264640808,0.1052420511841774,0
1421,6.12275289313402e-06,0.47062966227531433,0.5293642282485962,1
1422,1.3047045388514533e-10,0.01711142621934414,0.9828885793685913,1
1423,9.521884436480832e-08,0.09761224687099457,0.9023876190185547,0
1424,2.4525103071937338e-05,0.5385229587554932,0.46145254373550415,0
1425,3.6779786682927806e-07,0.7335988879203796,0.2664007544517517,1
1426,1.6406526128776022e-06,0.34686753153800964,0.6531308889389038,1
1427,2.2176900529302657e-06,0.8281784653663635,0.17181937396526337,1
1428,5.101298938825494e-07,0.1269448846578598,0.8730546236038208,1
1429,1.102901663330158e-07,0.32922548055648804,0.6707744002342224,1
1430,5.781728984466383e-10,0.9459151029586792,0.05408483371138573,1
1431,0.0022288572508841753,0.7288124561309814,0.2689586877822876,1
1432,2.4943885819084244e-06,0.13821782171726227,0.8617796301841736,0
1433,1.8379692434677963e-08,0.788400411605835,0.21159955859184265,1
1434,3.205327279640069e-12,0.7621400952339172,0.23785986006259918,1
1435,9.413974591185315e-13,0.28138256072998047,0.7186174392700195,0
1436,7.069453289432204e-08,0.08493035286664963,0.9150696396827698,1
1437,4.529915054174438e-10,0.9241509437561035,0.07584905624389648,1
1438,3.8866645013513335e-07,0.02478749305009842,0.9752121567726135,1
1439,1.3628163810126825e-13,0.8128262758255005,0.1871737390756607,1
1440,1.0480324874606595e-07,0.6092816591262817,0.3907182514667511,1
1441,1.325936999085897e-10,0.450848788022995,0.5491511821746826,1
1442,8.954791769211212e-11,0.778113603591919,0.22188632190227509,1
1443,5.995694496441217e-10,0.2798955738544464,0.7201043963432312,1
1444,2.1354516377414257e-08,0.34477663040161133,0.6552233099937439,1
1445,0.0001320769515587017,0.327260822057724,0.6726071238517761,1
1446,3.9281267127933006e-10,0.4670206904411316,0.5329793691635132,1
1447,4.843989209746269e-09,0.5295340418815613,0.4704660177230835,1
1448,5.823859450249103e-11,0.8275473713874817,0.17245256900787354,1
1449,3.149219218734345e-10,0.8373963832855225,0.16260366141796112,1
1450,1.4990191434059025e-13,0.38662275671958923,0.6133772134780884,1
1451,4.392894381588519e-11,0.601630449295044,0.39836952090263367,1
1452,3.9124500972320675e-08,0.7238604426383972,0.2761395573616028,1
1453,7.149414740781346e-12,0.5914368033409119,0.40856316685676575,0
1454,3.742979259868662e-08,0.11427142471075058,0.8857284784317017,1
1455,3.5772660389454813e-09,0.28131988644599915,0.7186800837516785,1
1456,0.0001431827258784324,0.8164907693862915,0.18336611986160278,1
1457,2.445189504433204e-13,0.7057669758796692,0.29423296451568604,1
1458,1.1580512937481302e-10,0.710668683052063,0.2893312871456146,1
1459,9.633960189603386e-07,0.27922236919403076,0.7207766771316528,1
1460,2.0992014793108638e-09,0.4842054843902588,0.5157945156097412,1
1461,1.8287483073003985e-12,0.7451581358909607,0.2548418641090393,0
1462,1.8433972948897655e-14,0.8640879392623901,0.13591204583644867,1
1463,3.062808673348627e-06,0.27015963196754456,0.7298373579978943,1
1464,4.7703769823215225e-09,0.2817269265651703,0.7182731032371521,1
1465,1.452108433497301e-10,0.25372007489204407,0.7462800145149231,1
1466,0.00026545539731159806,0.2527458369731903,0.7469886541366577,1
1467,8.250865590753165e-08,0.4563288986682892,0.5436709523200989,1
1468,1.1449130532525942e-10,0.681518018245697,0.3184819221496582,1
1469,4.835366482214276e-11,0.6703397631645203,0.3296602666378021,0
1470,0.005689578130841255,0.13257244229316711,0.8617379665374756,1
1471,9.48406935208368e-08,0.4555974304676056,0.5444024205207825,1
1472,9.819119961562706e-10,0.4543965756893158,0.545603334903717,1
1473,9.800057796383044e-07,0.08451756834983826,0.915481448173523,1
1474,1.0668609745634328e-10,0.7556649446487427,0.24433499574661255,1
1475,1.7973487281830458e-12,0.3661338984966278,0.6338660717010498,1
1476,0.0005466246511787176,0.2875615656375885,0.7118918299674988,1
1477,4.752719866494008e-16,0.9448955655097961,0.055104468017816544,1
1478,2.4100524353976027e-10,0.7650770545005798,0.23492296040058136,1
1479,6.925376504901548e-12,0.7988333106040955,0.20116662979125977,1
1480,1.0755478797364049e-05,0.03465738520026207,0.9653317928314209,1
1481,1.782589631460496e-09,0.0559886209666729,0.944011390209198,1
1482,6.20563660049811e-05,0.23177088797092438,0.7681670784950256,0
1483,3.5436380585451843e-06,0.5001257658004761,0.49987077713012695,1
1484,5.967360266367905e-05,0.6293923854827881,0.37054795026779175,0
1485,3.2379432468587765e-11,0.8836304545402527,0.11636950075626373,1
1486,5.655644397251081e-09,0.23242755234241486,0.7675725221633911,1
1487,6.782768195989775e-07,0.31705614924430847,0.6829431653022766,1
1488,1.3349003014084815e-09,0.7265890836715698,0.27341097593307495,1
1489,9.282828845880164e-12,0.4728861153125763,0.5271138548851013,1
1490,9.458742056267511e-07,0.913854718208313,0.08614427596330643,0
1491,7.029719654383371e-06,0.6689099073410034,0.3310830891132355,1
1492,2.28121765921685e-09,0.6600458025932312,0.3399541974067688,0
1493,1.130059867904265e-08,0.1566632241010666,0.843336820602417,1
1494,2.1530379814616897e-14,0.8252595067024231,0.1747405081987381,1
1495,6.414500575147031e-08,0.1470683068037033,0.8529316186904907,1
1496,4.072660075848944e-08,0.0033533398527652025,0.9966465830802917,1
1497,6.881460876684287e-07,0.14061683416366577,0.8593825101852417,0
1498,1.0093382115883287e-05,0.593644380569458,0.40634557604789734,0
1499,1.2318599829086452e-06,0.2915591895580292,0.7084395289421082,1
1500,1.5633014882610041e-09,0.9468265771865845,0.053173404186964035,1
1501,4.837804823409897e-09,0.8051794767379761,0.19482053816318512,1
1502,3.1280547596601593e-11,0.6768544316291809,0.32314562797546387,1
1503,7.21771682135261e-15,0.7513483762741089,0.24865157902240753,1
1504,4.050934876431711e-07,0.5475507974624634,0.4524488151073456,1
1505,2.697930540307425e-06,0.1688576340675354,0.8311396837234497,1
1506,1.006006655757119e-08,0.05064408853650093,0.9493558406829834,0
1507,3.680633017211221e-05,0.5635245442390442,0.4364386796951294,0
1508,1.1349236217483849e-07,0.3869536519050598,0.6130462288856506,1
1509,5.775060334459181e-13,0.6801883578300476,0.3198115825653076,1
1510,9.730468875090992e-09,0.9643852710723877,0.03561469539999962,1
1511,3.0236839165809215e-07,0.7236493229866028,0.27635034918785095,0
1512,5.9278223488945514e-05,0.2287081778049469,0.7712324857711792,1
1513,5.410959502682999e-08,0.07573860883712769,0.9242613315582275,1
1514,0.0004513424646575004,0.4938190281391144,0.505729615688324,1
1515,3.035980711274533e-08,0.41642463207244873,0.5835753679275513,1
1516,0.0035708677023649216,0.18699970841407776,0.8094294667243958,1
1517,1.6073298638730193e-06,0.05476163327693939,0.9452368021011353,1
1518,1.9854420330034372e-09,0.042221423238515854,0.9577785730361938,1
1519,3.403979178528971e-07,0.8846403956413269,0.11535926908254623,0
1520,8.617957405476773e-07,0.052804335951805115,0.9471947550773621,1
1521,0.010697932913899422,0.8177135586738586,0.17158843576908112,0
1522,5.53394784219563e-06,0.5030116438865662,0.4969828724861145,1
1523,9.180687629850581e-05,0.506902813911438,0.4930054247379303,1
1524,4.669321818084882e-09,0.2669254243373871,0.7330746054649353,1
1525,1.515173789812252e-05,0.40435534715652466,0.5956295132637024,1
1526,2.451112368628827e-10,0.21799466013908386,0.7820053100585938,1
1527,1.2419025097187841e-06,0.08105161041021347,0.918947160243988,1
1528,9.388656252440342e-08,0.6526916027069092,0.34730833768844604,0
1529,5.489698651217623e-07,0.19510407745838165,0.8048953413963318,0
1530,1.7492123133527708e-14,0.9592496156692505,0.04075043648481369,1
1531,2.5931854441552105e-09,0.8501773476600647,0.1498226821422577,1
1532,6.945795934937271e-12,0.06517184525728226,0.9348282217979431,0
1533,1.4909556256270662e-08,0.8841848373413086,0.11581512540578842,1
1534,3.050262967008166e-05,0.4108889102935791,0.5890806317329407,1
1535,0.00218118354678154,0.20333176851272583,0.7944871187210083,0
1536,2.1864981647468085e-07,0.44322481751441956,0.5567749738693237,1
1537,1.9212192600703837e-12,0.6084626317024231,0.3915373384952545,1
1538,4.810026617459162e-13,0.845181941986084,0.15481804311275482,1
1539,0.00021287956042215228,0.36055976152420044,0.6392273902893066,0
1540,0.0006931027746759355,0.5020116567611694,0.49729523062705994,0
1541,2.1091549569973722e-05,0.10407377034425735,0.8959051370620728,1
1542,3.963172900967038e-08,0.2420480102300644,0.7579519152641296,1
1543,1.7934100426941768e-08,0.3592150807380676,0.6407849192619324,1
1544,1.287650430725762e-09,0.847121000289917,0.152878999710083,0
1545,8.379057447882587e-10,0.13254229724407196,0.8674576878547668,1
1546,4.068598347117813e-09,0.15391802787780762,0.8460819125175476,1
1547,0.00012945519119966775,0.42356961965560913,0.5763009786605835,1
1548,6.849067801795172e-08,0.8728083968162537,0.1271914541721344,1
1549,1.2004854852420976e-06,0.08822997659444809,0.9117688536643982,1
1550,1.546733230384234e-08,0.9702131152153015,0.029786841943860054,0
1551,0.00017872077296487987,0.6892009377479553,0.31062033772468567,1
1552,1.4258407935645526e-18,0.9886929392814636,0.011307035572826862,1
1553,7.620036295474721e-15,0.9708024859428406,0.029197588562965393,1
1554,1.6649757744388594e-12,0.48472270369529724,0.5152772665023804,1
1555,3.1592872849067755e-12,0.7632132172584534,0.23678679764270782,1
1556,2.6690361210057745e-07,0.1253853440284729,0.874614417552948,1
1557,2.8663372120263375e-08,0.277542382478714,0.7224575877189636,1
1558,5.158182214692886e-10,0.7870216965675354,0.21297821402549744,1
1559,3.7807958816340017e-16,0.568995475769043,0.43100452423095703,1
1560,9.187194649484809e-08,0.9075292944908142,0.09247057139873505,1
1561,0.0025897498708218336,0.1564045399427414,0.8410056829452515,1
1562,2.8264538062469646e-13,0.8863306045532227,0.11366939544677734,1
1563,5.69796015925661e-11,0.747150182723999,0.2528497576713562,1
1564,0.014164045453071594,0.11038538813591003,0.875450611114502,0
1565,1.6694192694899357e-09,0.5400508046150208,0.45994916558265686,1
1566,6.176954059355921e-09,0.7375214695930481,0.2624785304069519,1
1567,6.1035664369879505e-12,0.6701026558876038,0.32989728450775146,1
1568,0.00024401464906986803,0.5156603455543518,0.48409560322761536,1
1569,2.382949020329761e-07,0.6527653336524963,0.34723445773124695,1
1570,0.0003613510634750128,0.026289846748113632,0.9733487963676453,1
1571,1.6645808287307773e-08,0.420950323343277,0.5790496468544006,1
1572,3.6234234812582145e-07,0.026250112801790237,0.973749577999115,1
1573,0.00019796250853687525,0.2832913100719452,0.7165107131004333,0
1574,6.043028406566009e-06,0.6608973145484924,0.33909663558006287,1
1575,6.244683996249265e-14,0.9931875467300415,0.0068124402314424515,1
1576,1.6330697905075908e-10,0.49600207805633545,0.5039979815483093,1
1577,8.794511993648335e-12,0.11970478296279907,0.8802952170372009,1
1578,5.324052310129446e-10,0.2855118215084076,0.7144882082939148,1
1579,2.5187310015439834e-08,0.974648118019104,0.025351935997605324,1
1580,1.0629444546772504e-10,0.6121146082878113,0.38788536190986633,1
1581,8.658732758570764e-11,0.5613852739334106,0.43861469626426697,1
1582,7.953198655208382e-10,0.012022060342133045,0.9879778623580933,1
1583,3.4854178920795675e-07,0.1571800708770752,0.8428196310997009,0
1584,5.3044019296066836e-05,0.16309624910354614,0.8368507027626038,1
1585,1.8949967463266493e-13,0.6243454217910767,0.37565457820892334,1
1586,1.4800792996538803e-05,0.056970205157995224,0.9430150389671326,1
1587,1.7755080534698209e-06,0.07882652431726456,0.9211717247962952,1
1588,9.529217663839518e-07,0.05128265544772148,0.9487163424491882,0
1589,3.360156142662163e-06,0.025944704189896584,0.9740518927574158,1
1590,3.8202865653147455e-06,0.10891856998205185,0.8910775780677795,0
1591,3.5843881050823256e-05,0.36552587151527405,0.6344383358955383,1
1592,2.295964307563736e-08,0.24879465997219086,0.7512052655220032,0
1593,5.61892672799839e-17,0.9519513845443726,0.04804862290620804,1
1594,1.4324873232052227e-10,0.9240610599517822,0.075938880443573,1
1595,1.0078884341707672e-12,0.90460205078125,0.09539792686700821,1
1596,2.1581871754808764e-17,0.9113179445266724,0.08868207782506943,0
1597,1.6362273581273616e-18,0.8608357906341553,0.13916417956352234,0
1598,1.4320351510832552e-05,0.13186566531658173,0.868120014667511,1
1599,4.408208042150363e-06,0.4582911431789398,0.5417044162750244,0
1600,3.2356243877783297e-13,0.949683666229248,0.05031639337539673,1
1601,3.0001868367435236e-07,0.899533212184906,0.10046645253896713,1
1602,2.3947047793626552e-06,0.14495036005973816,0.8550472855567932,1
1603,1.3329477951629087e-05,0.19453838467597961,0.8054482936859131,1
1604,2.864125603352363e-10,0.9555099010467529,0.04449011757969856,0
1605,0.0010453162249177694,0.11801005154848099,0.880944550037384,1
1606,1.2215043170726858e-05,0.34018179774284363,0.659805953502655,1
1607,1.8384602640253433e-07,0.844865620136261,0.15513421595096588,1
1608,7.464636382792378e-06,0.2765748202800751,0.7234178185462952,1
1609,3.169056203978886e-14,0.9699308276176453,0.03006918542087078,1
1610,5.356294252578664e-08,0.3190895617008209,0.6809103488922119,1
1611,3.681073934558299e-08,0.11400572955608368,0.8859942555427551,1
1612,1.9917158200488672e-10,0.9332129955291748,0.06678692996501923,0
1613,1.697591026084133e-11,0.5586562156677246,0.4413437843322754,1
1614,5.694568705472136e-10,0.7724636793136597,0.22753629088401794,0
1615,3.9094511590682945e-13,0.9277890920639038,0.072210893034935,1
1616,0.0002635024138726294,0.03239699825644493,0.9673395752906799,1
1617,1.954184562650077e-13,0.49499982595443726,0.5050001740455627,1
1618,1.2677733212188014e-13,0.2671397626399994,0.7328602075576782,1
1619,8.367344594972792e-10,0.34775933623313904,0.6522406339645386,1
1620,8.99442511581583e-06,0.38537049293518066,0.614620566368103,1
1621,2.350266647965782e-09,0.1373908370733261,0.8626091480255127,1
1622,7.531684786954429e-06,0.6194465160369873,0.380545973777771,1
1623,8.034903298259621e-11,0.11296587437391281,0.8870341181755066,1
1624,1.1346646715537645e-06,0.08077381551265717,0.9192250370979309,1
1625,8.469112071907148e-05,0.04068731144070625,0.959227979183197,1
1626,6.338884850265458e-05,0.8800948262214661,0.11984182894229889,1
1627,5.721600493738266e-14,0.7931823134422302,0.20681770145893097,1
1628,1.031996887945752e-08,0.0593857578933239,0.9406141638755798,0
1629,1.8494853065931238e-05,0.46443119645118713,0.5355502963066101,1
1630,1.6531193081092965e-10,0.8536313772201538,0.14636865258216858,1
1631,0.005008022300899029,0.24760586023330688,0.74738609790802,1
1632,5.1657952221395576e-11,0.6268720626831055,0.37312787771224976,1
1633,0.006424983497709036,0.13085372745990753,0.8627212643623352,0
1634,1.697221250651637e-06,0.7701136469841003,0.22988460958003998,1
1635,2.3245847842190415e-06,0.15562747418880463,0.8443702459335327,1
1636,9.265295995708467e-12,0.3391300439834595,0.6608699560165405,1
1637,0.0002796826884150505,0.3424797058105469,0.657240629196167,1
1638,3.8366524041967554e-13,0.5824645757675171,0.4175353944301605,1
1639,3.5735433709382924e-13,0.8934062719345093,0.10659369081258774,1
1640,2.2076734239817597e-05,0.06598448753356934,0.9339934587478638,1
1641,8.380320650758222e-06,0.3164697587490082,0.6835218667984009,1
1642,6.142156921962183e-11,0.28035473823547363,0.7196453213691711,1
1643,1.2158321851529763e-06,0.6494093537330627,0.35058945417404175,1
1644,1.6259635304827214e-10,0.6202517151832581,0.37974828481674194,1
1645,3.494506767287575e-11,0.9627863168716431,0.037213657051324844,1
1646,1.909318037007779e-08,0.7613468766212463,0.23865310847759247,1
1647,1.1636746677368137e-08,0.2803955078125,0.7196044921875,1
1648,4.673164199359148e-12,0.7582053542137146,0.24179470539093018,1
1649,1.5509316053652356e-10,0.2862456142902374,0.7137543559074402,1
1650,1.8493859776924637e-09,0.6642465591430664,0.3357534408569336,0
1651,0.003159955143928528,0.3926754593849182,0.6041645407676697,0
1652,6.869484423077665e-06,0.5643852949142456,0.43560782074928284,1
